"BehaviorSpace results (NetLogo 6.2.2)"
"BestResponseToContexts.nlogo"
"experiment_Exp4_Inertia"
"01/20/2025 21:33:13:608 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Base-MSNE","Number-Of-C-Beliefs","Memory","Inertia","Epsilon","Number-Of-People","Initial-C-Belief-Positions","Initial-Person-Attributes","Perc-Right-Hand-Side","Clustering-Weight","Statistics-Retention","Run-Length","MSNE-Margin","HD-Value","MFI-Network-Radius","Ticks-Between-Network-Updates","Ticks-Between-Plot-Updates","Ticks-Until-Shock","Shock-Repeats?","Shock-Code","Seed-Setup","Seed-Go","[step]","previous-seed-setup","previous-seed-go","timer","hd-cost-of-conflict","msne-exp-payoff","noise-payoff","item 0 payoffs","item 1 payoffs","item 2 payoffs","item 3 payoffs","count people","count C-Beliefs","perc-played-hawk","perc-played-dove","perc-interaction-type 0","perc-interaction-type 1","perc-interaction-type 2","perc-interaction-type 3","mean-payoff-by-mfi 0","mean-payoff-by-mfi 1","mean-payoff-by-mfi 2","mean-payoff-by-mfi 3","perc-events-dd","perc-events-hh","perc-events-dhhd","perc-always-hawk","perc-play-mixture","perc-always-dove","perc-best-response-dove","perc-best-response-msne","perc-best-response-hawk","perc-beliefs-between 0 20","perc-beliefs-between 20 40","perc-beliefs-between 40 60","perc-beliefs-between 60 80","perc-beliefs-between 80 101","num-mfi-components-larger-than 0","num-mfi-components-larger-than 1","num-mfi-components-larger-than 5","first first mfi-component-sizes","last first mfi-component-sizes","perc-self-hawkish-mfi-type 0","perc-self-hawkish-mfi-type 1","perc-self-hawkish-mfi-type 2","perc-self-hawkish-mfi-type 3","mean-icb-distance-by-mfi 0","mean-icb-distance-by-mfi 1","mean-icb-distance-by-mfi 2","mean-icb-distance-by-mfi 3"
"11","90","3","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1096530881","-1960160298","16.135","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","600","92","8","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.46039421346052994","1.346291563321143","81.71290415771047","16.940804278968393","0","100","0","0","100","0","0","0","0","0","100","2","2","1","198","3","90","90","90","88","0","0","0","35.081841441114854"
"1","50","1","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2117885249","-2061771541","5585.818","20","2.5","2.5","5","0","10","-5","200","200","50.5","49.5","24","24","27.5","24.5","2.9014470013949847","2.123206068767407","3.6880763738912754","1.3229691676785822","25.012131975705692","24.55734814259673","50.43051988169761","0","100","0","0","100","0","0","0","100","0","0","55","40","9","15","0","41.66666666666667","41.66666666666667","41.81818181818181","40.816326530612244","0","0","0","0"
"13","50","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","753327304","2114326149","24.35","20","2.5","2.5","5","0","10","-5","200","800","45","55","20.5","26.5","26.5","26.5","2.9496773987726805","2.178529828540589","3.695992696173495","1.2577080410758323","23.958520039099508","25.05275033317273","50.98872962772778","0","100","0","0","100","0","0","0","100","0","0","56","37","14","17","2","36.58536585365854","43.39622641509434","43.39622641509434","43.39622641509434","42.38976514451565","43.56028871137079","44.149439032720224","40.430928217622764"
"14","70","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","704159904","197923537","25.664","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","800","74","26","0","9","8.5","82.5","3.2142857142857144","1.726189274822091","3.5042147721397425","1.4474447389710965","9.48331653504598","46.93699919976173","43.57968426519232","0","100","0","0","100","0","0","0","0","100","0","25","10","2","162","3","70","72.22222222222221","70.58823529411765","68.48484848484848","0","44.59745343609949","46.18820459810063","41.21249650390695"
"15","90","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1415821685","-808755733","23.65","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","800","89.5","10.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.4209323420869861","1.3599220874418956","82.42321784243428","16.216860070123857","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","89.5","0","0","0","37.43255128284969"
"16","100","4","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1899152176","-415694032","24.912","10","0","3.75","5","0","10","0","200","800","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","33.53193694030056"
"17","50","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-431887148","-2096600130","26.721","20","2.5","2.5","5","0","10","-5","200","1000","43.5","56.5","27.5","28.5","29","15","2.982507346700748","2.0919452949498165","3.845212501564121","1.4072683766387182","25.84958741766955","22.57404188647195","51.57637069585853","0","100","0","0","100","0","0","0","100","0","0","47","27","10","30","2","52.72727272727272","54.385964912280706","55.172413793103445","53.333333333333336","42.09961112085145","45.41296193096088","44.69898285235392","41.712042788970344"
"21","50","6","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2145862213","1367213474","27.455","20","2.5","2.5","5","0","10","-5","200","1200","55","45","27","24.5","22","26.5","2.6826259829150834","2.034037403121691","3.666492995443191","1.3975389483295988","24.462848981323386","26.00375540543269","49.53339561324394","0","100","0","0","100","0","0","0","100","0","0","50","28","11","19","3","42.592592592592595","40.816326530612244","40.909090909090914","41.509433962264154","43.12757444566981","46.44396217306682","46.80712366236077","44.331362662714554"
"18","70","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1788060338","-772792403","25.904","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1000","68.5","31.5","0.5","9","9","81.5","2.3317436783444725","1.9100027749722388","3.978144144847764","1.3506356992313573","8.686504341163403","47.00695949531291","44.3065361635237","0","100","0","0","100","0","0","0","0","100","0","28","9","1","163","3","0","61.111111111111114","61.111111111111114","72.39263803680981","40.12784066346773","43.625737826220785","45.61811919729158","42.6333340429359"
"20","100","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","516552660","1985331524","25.238","10","0","3.75","5","0","10","0","200","1000","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","32.936207903781266"
"19","90","5","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1745025859","21995582","28.696","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1000","92","8","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.46687260885986004","0.8989932802442138","81.59629304052251","17.504713679233273","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","89.5","0","0","0","39.0410844754344"
"22","70","6","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1198630317","763762926","26.757","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1200","69.5","30.5","0","9.5","7.5","83","3.2142857142857144","1.8321799786965278","3.913622345935478","1.43509990393451","8.895485706649593","46.77803628138236","44.32647801196806","0","100","0","0","100","0","0","0","0","100","0","25","8","1","165","3","70","68.42105263157895","66.66666666666666","71.6867469879518","0","44.8941923265485","46.322569288146774","44.667056999371916"
"23","90","6","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1184059860","-1515660434","28.846","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1200","90","10","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.49211865101793484","0.8592510507318708","81.1418642816772","17.998884667590954","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","94","0","0","0","38.82908274437101"
"24","100","6","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-668736079","-1873502049","5603.291","10","0","3.75","5","0","10","0","200","1200","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","32.81079738973916"
"25","50","8","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","725019833","1186869891","35.992","20","2.5","2.5","5","0","10","-5","200","1600","50","50","25","24.5","28","22.5","2.77410654394196","1.7421580723722032","3.738582370281468","1.1543165947978489","24.51393682203744","25.731203387749943","49.754859790212635","0","100","0","0","100","0","0","0","100","0","0","60","37","10","15","2","42","42.857142857142854","44.642857142857146","40","43.93674595948689","47.25291797659949","46.98703477859377","45.67935834638868"
"26","70","8","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1803035463","-1905673517","37.615","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","1600","66","34","1","4.5","7","87.5","2.483538721985456","1.7935364412124513","3.699642337042232","1.331621422494368","9.541083967171105","48.58436470510082","41.87455132772812","0","100","0","0","100","0","0","0","0","100","0","24","3","1","175","3","50","66.66666666666666","78.57142857142857","72","41.37182558229369","46.84780359221566","47.37039421224492","44.752257926691705"
"27","90","8","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1079569166","1985117578","35.712","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","1600","90","10","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.4635481643119612","1.13660399581831","81.65613304238472","17.207262961796992","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","88.5","0","0","0","37.98840998171257"
"29","50","10","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1436157741","-1945189114","39.025","20","2.5","2.5","5","0","10","-5","200","2000","46","54","28","24.5","22","25.5","2.821081719278123","2.2502924295071773","3.903975608391042","1.269000218328412","26.353613665971253","24.76305783853094","48.883328495497814","0","100","0","0","100","0","0","0","100","0","0","65","37","8","13","3","57.14285714285714","55.10204081632652","56.81818181818182","56.86274509803921","45.84913789811531","47.62597851197573","47.9419709561308","46.03846879849986"
"28","100","8","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1573490919","1402980836","37.537","10","0","3.75","5","0","10","0","200","1600","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","31.71376629604332"
"30","70","10","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1259303883","576254261","40.398","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","2000","69.5","30.5","0","5.5","6","88.5","3.2142857142857144","1.6773054979246298","3.8723170048430595","1.3223525276374097","9.210444942454412","49.07178066510237","41.717774392443246","0","100","0","0","100","0","0","0","0","100","0","21","4","1","177","3","70","81.81818181818183","75","66.66666666666666","0","46.53124632111095","46.26714730450817","44.944622094655486"
"32","100","10","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-653595433","868260529","38.172","10","0","3.75","5","0","10","0","200","2000","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","28.392230962706577"
"31","90","10","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1534970960","420767501","39.053","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","2000","88.5","11.5","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.47687716855522455","1.006665086938685","81.41621096600599","17.577123947055355","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","88.5","0","0","0","36.25612861300584"
"33","50","12","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","456178728","355929131","41.89","20","2.5","2.5","5","0","10","-5","200","2400","48.5","51.5","26","25","27.5","21.5","2.8520032864382783","1.9552442156623335","3.567867413889728","1.1134358834883789","24.766417679480313","25.491158378407885","49.74242394211182","0","100","0","0","100","0","0","0","100","0","0","51","32","9","25","0","55.769230769230774","57.99999999999999","56.36363636363636","55.81395348837209","46.48908637865797","48.906014382270904","47.672370902734485","46.468472156641056"
"34","70","12","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2113289761","1792364184","40.157","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","2400","70","30","0","8","9","83","3.2142857142857144","1.9170161295079444","3.584835904507628","1.4606461515959617","8.932588124051113","46.36334041372643","44.704071462222494","0","100","0","0","100","0","0","0","0","100","0","24","7","1","166","3","70","81.25","83.33333333333334","75.90361445783132","0","47.99072075273942","46.21346005142391","44.8982715037412"
"35","90","12","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1586888577","-903455824","42.682","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","2400","90","10","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.5130909360760519","1.1343523650632703","80.7643631506311","18.10128448430567","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","92","0","0","0","35.18691363292577"
"37","50","16","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-823835184","-764065625","48.72","20","2.5","2.5","5","0","10","-5","200","3200","51","49","23.5","23.5","24.5","28.5","2.864548680278753","2.168713711128387","3.8230996852470542","1.2795134235353982","25.28842597566922","25.158625894262062","49.55294813006874","0","100","0","0","100","0","0","0","100","0","0","48","30","10","26","3","48.93617021276596","48.93617021276596","46.93877551020408","42.10526315789473","47.09663134519774","47.641127735623996","48.20982969723794","47.081348357686785"
"38","70","16","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1323560073","-1794377783","50.912","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","3200","69","31","0","7","3","90","3.2142857142857144","1.8883562800254878","3.3050670067212184","1.3045176640528833","8.34472267003217","50.324360135685794","41.330917194282065","0","100","0","0","100","0","0","0","0","100","0","16","4","1","180","3","70","64.28571428571429","50","72.77777777777777","0","45.83031418053637","45.28897946814648","43.89123673372229"
"39","90","16","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1595136946","1149508365","49.21","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","3200","88","12","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.4879652894278783","1.6635432623157238","81.2166247902982","17.119831947386086","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","89","0","0","0","31.85825830469569"
"36","100","12","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1526547247","250540162","5620.729","10","0","3.75","5","0","10","0","200","2400","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","26.66589273329435"
"40","100","16","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","2136257065","1340424885","53.043","10","0","3.75","5","0","10","0","200","3200","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","24.03811711379835"
"41","50","24","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","12467926","-1501567310","52.641","20","2.5","2.5","5","0","10","-5","200","4800","47.5","52.5","31.5","20.5","23","25","3.0297551654253523","2.366814260947727","3.635639098660033","1.1313487873905472","25.857307491420766","24.413960098572872","49.72873241000639","0","100","0","0","100","0","0","0","100","0","0","55","31","12","15","0","50.79365079365079","48.78048780487805","50","50","45.98467247364135","46.38412609194749","46.13261732024847","46.51386802774101"
"42","70","24","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","161597070","394931026","55.782","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","4800","76.5","23.5","0.5","3.5","3","93","3.036271131598078","1.7880854608285792","3.6217625695934523","1.3465965913794347","8.174422171916104","49.85747124599266","41.968106582091266","0","100","0","0","100","0","0","0","0","100","0","14","2","1","186","3","0","85.71428571428571","83.33333333333334","68.27956989247312","48.537604829215226","42.63807978913339","44.8201442705806","41.45929209532531"
"43","90","24","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-174046407","997361251","54.013","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","4800","88","12","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.6184123496951494","1.6309885948471292","78.86857770548734","19.50043369966555","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","89","0","0","0","27.753280148566166"
"44","100","24","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2145342004","1454166945","55.003","10","0","3.75","5","0","10","0","200","4800","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","20.523193774212682"
"45","50","32","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","1668643969","111714081","59.605","20","2.5","2.5","5","0","10","-5","200","6400","52","48","22","26","24","28","2.9967644945613814","1.9583025318425895","3.6828711511759074","1.158971248724732","23.581773132839913","26.231521269922816","50.18670559723728","0","100","0","0","100","0","0","0","100","0","0","47","30","10","28","3","36.36363636363637","38.46153846153847","39.58333333333333","39.285714285714285","44.188127474081654","45.35186207032722","44.5140146126117","45.09529484002855"
"46","70","32","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-2090594989","-420360036","57.768","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","6400","70.5","29.5","0.5","7","5.5","87","4.058210252414001","2.064065693620171","3.611734967230824","1.3405969287007058","9.34046578151593","48.58363438624092","42.07589983224317","0","100","0","0","100","0","0","0","0","100","0","20","5","1","174","3","100","71.42857142857143","72.72727272727273","66.66666666666666","36.875662836623285","38.68478691691553","37.64376980229357","37.843345399747164"
"47","90","32","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-129300739","2082135230","60.961","11.11111111111111","0.5","3.611111111111111","5","0","10","-0.5555555555555554","200","6400","89","11","0","0","0","100","3.611111111111111","3.611111111111111","3.611111111111111","0.479082820247877","1.068233848084718","81.37650923553825","17.55525691637707","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","90","90","90","90","0","0","0","23.367522884372836"
"48","100","32","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-124089619","-966516708","65.429","10","0","3.75","5","0","10","0","200","6400","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","18.38578130596761"
"49","50","48","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-369641804","538452472","72.293","20","2.5","2.5","5","0","10","-5","200","9600","45","55","20.5","26.5","26","27","2.8598587694495694","2.0840667232354724","3.908262776770568","1.318733777121503","24.315023322593024","24.89244828822286","50.792528389184135","0","100","0","0","100","0","0","0","100","0","0","48","27","9","36","3","53.65853658536586","56.60377358490566","55.769230769230774","55.55555555555556","46.24127951344778","46.12875515163938","46.71246331136538","47.285670833011906"
"50","70","48","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","148935573","-1772147416","70.474","14.285714285714286","1.5","3.2142857142857144","5","0","10","-2.1428571428571432","200","9600","70","30","0","5","7.5","87.5","3.2142857142857144","2.009629501833451","3.7508585273738992","1.3032369244901076","9.234491474382887","48.690205569970196","42.07530295564695","0","100","0","0","100","0","0","0","0","100","0","20","5","1","175","3","70","50","66.66666666666666","64.57142857142857","0","39.37741520952298","38.88895437677182","38.55485189397397"
"52","100","48","100","0","0","200","Random","Random","50","0","90","2000","5","10","4","100","100","-1","false","","0","0","2000","-1234864026","-783847197","75.063","10","0","3.75","5","0","10","0","200","9600","100","0","0","0","0","100","3.75","3.75","3.75","0","0","99.99999999999989","0","0","100","0","0","100","0","0","0","0","0","100","1","1","1","200","3","100","100","100","100","0","0","0","15.977964217804304"
